timestamp,entity_id,entity_type,device_id,device_fingerprint,source_ip,geo_location,lat,lon,resource_accessed,auth_method,session_duration,command_sequence,login_success,pattern,signal_type,label,day,flag_impossible_travel,flag_brute_force,flag_lateral_movement,flag_new_device,flag_odd_hour,flag_mismatched_fingerprint,flag_coldstart,rule_flag_count,split,anomaly_score,sequence_score,risk_score,predicted_pattern,model_confidence,explanation
2026-07-11 14:14:07.141426,user_003,user,dev_a674381c,Windows11-23H2|B9:62:23:17:74:94,12.65.207.87,Hyderabad,17.373576420204344,78.49815165562713,admin_console,biometric,18.8,login->list_dir->read_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-11,False,False,False,False,False,False,False,0,train,0.085,0.075,3.9,normal_baseline,0.013,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-29 09:30:07.141426,svc_006,service_account,dev_f58ce5fa,macOS-14.5|A9:B4:E8:8A:9C:80,117.217.27.44,Moscow,55.74745530329523,37.64471583667611,billing_api,certificate,1.0,login->read_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-06-29,False,False,False,False,False,False,False,0,train,0.101,0.066,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-22 14:23:07.141426,user_019,user,dev_ce4efb8e,macOS-14.5|04:EA:33:25:6D:87,21.141.27.131,Mumbai,19.065626665607574,72.89476403090103,finance_db,password,13.0,login->list_dir->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-22,False,False,False,False,False,False,False,0,eval,0.042,0.113,3.9,normal_baseline,0.022,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-18 17:16:07.141426,user_028,user,dev_bcff0ebb,iOS-17.4|41:62:D7:C2:59:9A,70.9.57.175,Hyderabad,17.35852700858316,78.47798197061819,finance_db,biometric,16.5,login->modify_permissions->write_file->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-18,False,False,False,False,False,False,False,0,eval,0.047,0.112,3.9,normal_baseline,0.018,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-04 10:49:07.141426,svc_002,service_account,dev_04a7f17f,iOS-17.4|DF:89:A5:7D:2C:8E,16.170.14.171,New York,40.69718390096842,-74.01576547449393,customer_crm,certificate,1.0,login->modify_permissions->download->list_dir->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-04,False,False,False,False,False,False,False,0,train,0.107,0.06,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-08 14:51:07.141426,svc_002,service_account,dev_04a7f17f,iOS-17.4|DF:89:A5:7D:2C:8E,218.215.216.6,New York,40.70109873657207,-73.98252315959266,finance_db,certificate,1.0,login->download->modify_permissions->list_dir->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-08,False,False,False,False,False,False,False,0,train,0.1,0.068,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-28 09:17:07.141426,user_029,user,dev_ae34e202,FirmwareRTOS-3.2|A4:EE:E2:E2:6D:F2,138.255.245.117,Lagos,6.562653762687136,3.352703084381345,code_repo,password,14.8,login->write_file->download->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-06-28,False,False,False,False,False,False,False,0,train,0.028,0.145,3.9,normal_baseline,0.01,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-11 15:23:07.141426,user_010,user,dev_1a507c80,FirmwareRTOS-3.2|28:2B:F8:23:40:41,157.136.117.205,Lagos,6.522532262822001,3.3686133577510327,code_repo,password,13.0,login->modify_permissions->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-11,False,False,False,False,False,False,False,0,train,0.003,0.179,3.9,normal_baseline,0.011,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-19 15:55:07.141426,user_035,user,dev_82054d9e,Ubuntu-22.04|98:C7:D6:70:F9:70,179.142.5.0,Singapore,1.3691980784527282,103.81998790709152,admin_console,password,16.3,login->read_file->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-19,False,False,False,False,False,False,False,0,eval,0.011,0.174,3.9,normal_baseline,0.005,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-05 00:29:07.141426,svc_002,service_account,dev_04a7f17f,iOS-17.4|DF:89:A5:7D:2C:8E,188.151.93.124,New York,40.7015929368788,-74.0095071634879,finance_db,certificate,1.0,login->write_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-05,False,False,False,False,False,False,False,0,train,0.101,0.07,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-04 15:37:07.141426,user_022,user,dev_79725030,Android-14|04:39:26:4C:12:BD,222.47.14.213,London,51.504033991536566,-0.1158179333627281,code_repo,biometric,7.4,login->read_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-04,False,False,False,False,False,False,False,0,train,0.041,0.135,3.9,normal_baseline,0.007,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-23 11:49:07.141426,user_016,user,dev_1a4e861a,Ubuntu-22.04|E8:92:D8:F9:4F:61,197.162.79.233,Hyderabad,17.368558479763443,78.46231431066956,hr_portal,biometric,18.8,login->list_dir->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-23,False,False,False,False,False,False,False,0,eval,0.021,0.136,3.9,normal_baseline,0.026,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-24 12:41:07.141426,user_016,user,dev_1a4e861a,Ubuntu-22.04|E8:92:D8:F9:4F:61,76.60.232.137,Hyderabad,17.359561619977747,78.49092793134942,admin_console,biometric,15.9,login->download->modify_permissions->read_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-24,False,False,False,False,False,False,False,0,eval,0.043,0.116,3.9,normal_baseline,0.019,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-23 14:31:07.141426,user_013,user,dev_c0b307ef,iOS-17.4|61:30:31:DC:B5:D8,24.38.15.197,London,51.50785261705354,-0.1559112610771257,email_server,biometric,18.8,login->list_dir->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-23,False,False,False,False,False,False,False,0,eval,0.06,0.084,3.9,normal_baseline,0.027,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-25 03:35:07.141426,edge_004,edge_device,dev_e67e0e1a,iOS-17.4|48:24:1E:54:9D:93,65.3.7.13,Hyderabad,17.396405054470875,78.50180055587039,vpn_gateway,certificate,1.0,login->write_file->read_file->list_dir->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-25,False,False,False,False,False,False,False,0,eval,0.111,0.054,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, session duration trending up vs. recent history"
2026-07-25 23:59:07.141426,svc_009,service_account,dev_e29d9812,macOS-14.5|06:91:F0:F5:E1:AE,81.179.136.104,Mumbai,19.07737523501689,72.89878366329275,customer_crm,token,1.0,login->modify_permissions->write_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-25,False,False,False,False,False,False,False,0,eval,0.107,0.062,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-29 15:21:07.141426,user_000,user,dev_0fc87cda,FirmwareRTOS-3.2|0C:8C:7D:72:47:34,207.13.214.126,Mumbai,19.06396586775541,72.91474556369019,email_server,password,13.2,login->download->modify_permissions->read_file->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-06-29,False,False,False,False,False,False,False,0,train,0.04,0.128,3.9,normal_baseline,0.012,"No deterministic rule fired | Model attribution: session duration far from typical, unusually many distinct resources touched recently"
2026-07-01 09:13:07.141426,user_020,user,dev_59b79616,Windows11-23H2|9A:04:99:35:44:87,85.34.84.65,Moscow,55.73350355625296,37.641238218975225,email_server,password,16.6,login->read_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-01,False,False,False,False,False,False,False,0,train,0.035,0.141,3.9,normal_baseline,0.01,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-18 02:34:07.141426,edge_004,edge_device,dev_e67e0e1a,iOS-17.4|48:24:1E:54:9D:93,220.20.218.75,Hyderabad,17.379296829396896,78.46541255179132,vpn_gateway,certificate,1.0,login->write_file->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-18,False,False,False,False,False,False,False,0,eval,0.108,0.059,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 22:36:07.141426,edge_006,edge_device,dev_cd615978,Android-14|14:59:F0:E2:8E:5C,199.215.36.106,Hyderabad,17.394171735598974,78.45858507448219,sensor_gateway,certificate,1.0,login->download->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.111,0.054,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-29 23:49:07.141426,svc_006,service_account,dev_f58ce5fa,macOS-14.5|A9:B4:E8:8A:9C:80,135.178.223.5,Moscow,55.733093674375226,37.61206424652752,customer_crm,certificate,1.0,login->list_dir->read_file->download->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-06-29,False,False,False,False,False,False,False,0,train,0.096,0.077,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-02 09:13:07.141426,user_036,user,dev_45cdc3b5,iOS-17.4|0D:C9:0D:2A:DB:45,169.17.214.49,Delhi,28.70485126702762,77.09945962188735,finance_db,biometric,18.7,login->download->write_file->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-02,False,False,False,False,False,False,False,0,train,0.033,0.128,3.9,normal_baseline,0.018,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-16 19:51:07.141426,edge_009,edge_device,dev_e4d7a279,Ubuntu-22.04|FF:E2:1A:68:88:43,70.223.95.105,Lagos,6.494405703781829,3.378780400851711,file_share,certificate,1.0,login->list_dir->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-16,False,False,False,False,False,False,False,0,train,0.108,0.059,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-22 00:17:07.141426,edge_004,edge_device,dev_e67e0e1a,iOS-17.4|48:24:1E:54:9D:93,219.196.199.209,Hyderabad,17.394552687820198,78.46030542687701,file_share,certificate,1.0,login->read_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-22,False,False,False,False,False,False,False,0,eval,0.108,0.06,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-19 20:48:07.141426,edge_008,edge_device,dev_f32cb530,FirmwareRTOS-3.2|A1:81:A5:3B:CE:00,198.36.246.106,Mumbai,19.07624961410972,72.88455968682719,file_share,certificate,1.0,login->download->list_dir->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-19,False,False,False,False,False,False,False,0,eval,0.108,0.059,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-29 08:46:07.141426,edge_003,edge_device,dev_58c47991,FirmwareRTOS-3.2|93:90:E8:24:77:87,117.213.173.245,Bengaluru,12.978655004505178,77.60318176807222,file_share,certificate,4.9,login->read_file->download->modify_permissions->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-06-29,False,False,False,False,False,False,False,0,train,0.145,0.015,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-04 14:38:07.141426,user_016,user,dev_1a4e861a,Ubuntu-22.04|E8:92:D8:F9:4F:61,149.63.9.215,Hyderabad,17.3612207316093,78.48570239691743,email_server,biometric,15.1,login->read_file->download->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-04,False,False,False,False,False,False,False,0,train,0.013,0.158,3.9,normal_baseline,0.017,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 17:01:07.141426,user_032,user,dev_23a6e39b,Android-14|E9:44:ED:A2:E2:DA,218.105.130.139,Mumbai,19.06953848514646,72.90441140911074,email_server,biometric,6.0,login->download->modify_permissions->write_file->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.038,0.144,3.9,normal_baseline,0.004,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-20 08:45:07.141426,user_017,user,dev_7d7c4f78,Android-14|F4:50:1D:29:5F:23,63.140.61.61,Lagos,6.545077621098484,3.371050797854168,customer_crm,password,18.2,login->modify_permissions->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-20,False,False,False,False,False,False,False,0,eval,0.027,0.152,3.9,normal_baseline,0.007,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-21 01:33:07.141426,edge_001,edge_device,dev_18d558d1,Ubuntu-22.04|73:C2:E6:E2:98:DB,69.205.183.243,Lagos,6.476699824040581,3.3755778087519097,sensor_gateway,certificate,1.0,login->download->modify_permissions->list_dir->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-21,False,False,False,False,False,False,False,0,eval,0.11,0.059,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-29 09:54:07.141426,edge_003,edge_device,dev_58c47991,FirmwareRTOS-3.2|93:90:E8:24:77:87,3.199.40.119,Bengaluru,12.976097915897729,77.59576954136936,file_share,certificate,5.6,login->write_file->download->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-06-29,False,False,False,False,False,False,False,0,train,0.146,0.013,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-11 20:50:07.141426,edge_007,edge_device,dev_55d8591f,iOS-17.4|D1:AA:A4:35:52:A8,137.139.214.110,Singapore,1.3708441254116337,103.81130177179834,sensor_gateway,certificate,3.4,login->modify_permissions->download->read_file->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-11,False,False,False,False,False,False,False,0,train,0.14,0.022,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-25 12:18:07.141426,user_031,user,dev_b8a29b33,iOS-17.4|FD:CC:7C:4B:02:36,214.213.43.37,London,51.50480653895942,-0.1585306138076407,admin_console,password,14.5,login->modify_permissions->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-25,False,False,False,False,False,False,False,0,eval,0.015,0.17,3.9,normal_baseline,0.004,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-03 16:22:07.141426,user_032,user,dev_23a6e39b,Android-14|E9:44:ED:A2:E2:DA,181.236.243.67,Mumbai,19.044256238606437,72.87355367807984,admin_console,biometric,12.6,login->download->write_file->read_file->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-03,False,False,False,False,False,False,False,0,train,0.017,0.147,3.9,normal_baseline,0.023,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-03 14:20:07.141426,edge_000,edge_device,dev_3f557877,Android-14|CD:FB:25:1B:4D:4C,183.104.98.164,Mumbai,19.052000088398128,72.86747604402878,vpn_gateway,certificate,2.8,login->download->list_dir->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-03,False,False,False,False,False,False,False,0,train,0.133,0.03,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-27 04:47:07.141426,edge_004,edge_device,dev_e67e0e1a,iOS-17.4|48:24:1E:54:9D:93,115.136.253.245,Hyderabad,17.374703606752053,78.51346759807528,file_share,certificate,1.0,login->download->write_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-06-27,False,False,False,False,False,False,False,0,train,0.116,0.049,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-20 14:23:07.141426,edge_005,edge_device,dev_44ae1aca,Android-14|FC:E0:29:14:DD:A5,139.38.117.54,Moscow,55.791357342805576,37.64138815912261,vpn_gateway,certificate,1.0,login->list_dir->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-20,False,False,False,False,False,False,False,0,eval,0.106,0.063,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-24 19:17:07.141426,edge_009,edge_device,dev_e4d7a279,Ubuntu-22.04|FF:E2:1A:68:88:43,212.54.239.67,Lagos,6.513097372564152,3.4049436209341217,file_share,certificate,1.0,login->read_file->download->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-24,False,False,False,False,False,False,False,0,eval,0.111,0.056,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-23 10:01:07.141426,user_031,user,dev_b8a29b33,iOS-17.4|FD:CC:7C:4B:02:36,220.50.154.67,London,51.49814526704007,-0.133940966818502,admin_console,password,17.4,login->modify_permissions->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-23,False,False,False,False,False,False,False,0,eval,0.023,0.156,3.9,normal_baseline,0.01,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-25 08:55:07.141426,user_001,user,dev_af3ccf92,Windows11-23H2|0D:65:D6:70:E5:8E,194.39.181.169,Moscow,55.77592585618429,37.60576216260954,admin_console,password,12.7,login->download->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-25,False,False,False,False,False,False,False,0,eval,0.044,0.091,3.9,normal_baseline,0.038,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 14:39:07.141426,svc_005,service_account,dev_3f9c6ec0,FirmwareRTOS-3.2|2F:96:71:CF:7C:9C,194.131.186.216,Indore,22.730457274407165,75.85715195418267,finance_db,certificate,3.5,login->write_file->modify_permissions->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.115,0.052,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 04:36:07.141426,svc_005,service_account,dev_3f9c6ec0,FirmwareRTOS-3.2|2F:96:71:CF:7C:9C,168.117.203.108,Indore,22.72384760172047,75.87531613706967,customer_crm,certificate,1.1,login->download->modify_permissions->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.114,0.051,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-24 16:08:07.141426,user_000,user,dev_0fc87cda,FirmwareRTOS-3.2|0C:8C:7D:72:47:34,159.112.48.157,Mumbai,19.118878881786507,72.89037838044636,hr_portal,password,11.1,login->modify_permissions->write_file->read_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-24,False,False,False,False,False,False,False,0,eval,0.021,0.162,3.9,normal_baseline,0.005,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-02 18:55:07.141426,svc_000,service_account,dev_10415fc8,FirmwareRTOS-3.2|34:9A:3D:15:B1:DB,162.122.168.4,Bengaluru,12.958777766916944,77.6277773938891,billing_api,token,1.0,login->download->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-02,False,False,False,False,False,False,False,0,train,0.104,0.065,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-12 13:38:07.141426,svc_004,service_account,dev_ab2ac988,FirmwareRTOS-3.2|61:2B:7B:D0:FA:7B,211.66.84.182,Moscow,55.769220520227776,37.62390299898784,finance_db,certificate,1.0,login->download->write_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-12,False,False,False,False,False,False,False,0,train,0.097,0.072,3.9,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-14 07:01:07.141426,user_034,user,dev_5eec1331,iOS-17.4|6D:20:D4:D0:A9:EE,219.136.207.157,Delhi,28.71127835167481,77.08170413550944,hr_portal,biometric,8.5,login->download->list_dir->modify_permissions->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-14,False,False,False,False,False,False,False,0,train,0.055,0.123,3.9,normal_baseline,0.004,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-21 13:26:07.141426,user_014,user,dev_30c525e3,macOS-14.5|7F:62:61:E5:47:D8,150.98.86.99,Mumbai,19.091190297749723,72.87186482735483,hr_portal,password,13.3,login->download->read_file->list_dir->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-21,False,False,False,False,False,False,False,0,eval,0.011,0.17,3.8,normal_baseline,0.004,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-21 21:04:07.141426,svc_009,service_account,dev_e29d9812,macOS-14.5|06:91:F0:F5:E1:AE,212.82.146.147,Mumbai,19.09228679629136,72.93764396583438,customer_crm,token,2.0,login->list_dir->read_file->download->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-21,False,False,False,False,False,False,False,0,eval,0.114,0.047,3.8,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-20 11:06:07.141426,user_026,user,dev_2e349b07,FirmwareRTOS-3.2|5B:87:13:37:DE:B0,6.68.182.64,Hyderabad,17.387886200388703,78.45002588464742,customer_crm,password,13.1,login->write_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-20,False,False,False,False,False,False,False,0,eval,0.009,0.175,3.8,normal_baseline,0.004,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-19 11:10:07.141426,user_026,user,dev_2e349b07,FirmwareRTOS-3.2|5B:87:13:37:DE:B0,162.18.253.91,Hyderabad,17.386477268688218,78.51057173070953,hr_portal,password,12.3,login->write_file->read_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-19,False,False,False,False,False,False,False,0,eval,0.015,0.165,3.8,normal_baseline,0.006,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-20 10:43:07.141426,edge_005,edge_device,dev_44ae1aca,Android-14|FC:E0:29:14:DD:A5,205.178.164.24,Moscow,55.75311902466996,37.61918854448707,sensor_gateway,certificate,1.2,login->modify_permissions->list_dir->read_file->download->logout,True,normal_baseline,Benign,normal_baseline,2026-07-20,False,False,False,False,False,False,False,0,eval,0.117,0.045,3.8,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-06-30 08:41:07.141426,user_009,user,dev_23fa5335,iOS-17.4|65:4E:BF:52:00:A5,166.228.246.248,Moscow,55.77276348425333,37.59264953370463,code_repo,password,6.8,login->write_file->download->read_file->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-06-30,False,False,False,False,False,False,False,0,train,0.034,0.134,3.8,normal_baseline,0.013,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-19 16:07:07.141426,user_024,user,dev_b735fea5,Windows11-23H2|D2:7F:88:51:37:C3,203.110.107.156,Singapore,1.3438073898237195,103.80531394931585,customer_crm,password,9.2,login->read_file->download->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-19,False,False,False,False,False,False,False,0,eval,0.085,0.075,3.8,normal_baseline,0.004,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-22 10:52:07.141426,user_002,user,dev_e2d72963,Android-14|34:2F:C2:31:B7:B0,58.77.230.55,Singapore,1.350611331417999,103.832213441951,admin_console,biometric,13.5,login->write_file->list_dir->read_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-22,False,False,False,False,False,False,False,0,eval,0.017,0.162,3.8,normal_baseline,0.005,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-25 21:48:07.141426,edge_009,edge_device,dev_e4d7a279,Ubuntu-22.04|FF:E2:1A:68:88:43,206.145.54.189,Lagos,6.51111980444555,3.351085437111639,sensor_gateway,certificate,2.2,login->read_file->write_file->list_dir->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-25,False,False,False,False,False,False,False,0,eval,0.136,0.019,3.8,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-15 11:31:07.141426,edge_000,edge_device,dev_3f557877,Android-14|CD:FB:25:1B:4D:4C,16.86.74.67,Mumbai,19.08884948893145,72.85226911855747,vpn_gateway,certificate,1.0,login->write_file->modify_permissions->list_dir->logout,True,normal_baseline,Benign,normal_baseline,2026-07-15,False,False,False,False,False,False,False,0,train,0.117,0.043,3.8,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-06 18:38:07.141426,user_012,user,dev_d17bef2c,Ubuntu-22.04|75:22:10:A9:24:79,94.49.221.106,Indore,22.70568610245606,75.83933746033166,customer_crm,password,7.2,login->download->write_file->read_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-06,False,False,False,False,False,False,False,0,train,0.043,0.131,3.8,normal_baseline,0.004,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-09 10:59:07.141426,user_016,user,dev_1a4e861a,Ubuntu-22.04|E8:92:D8:F9:4F:61,215.196.79.72,Hyderabad,17.363094589623145,78.42316592373608,admin_console,biometric,22.2,login->write_file->modify_permissions->download->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-09,False,False,False,False,False,False,False,0,train,0.079,0.051,3.8,normal_baseline,0.031,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-25 03:45:07.141426,edge_004,edge_device,dev_e67e0e1a,iOS-17.4|48:24:1E:54:9D:93,137.198.101.188,Hyderabad,17.39009638436694,78.52102151892797,file_share,certificate,1.0,login->download->list_dir->read_file->modify_permissions->logout,True,normal_baseline,Benign,normal_baseline,2026-07-25,False,False,False,False,False,False,False,0,eval,0.11,0.052,3.8,normal_baseline,0.0,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-09 11:18:07.141426,user_014,user,dev_30c525e3,macOS-14.5|7F:62:61:E5:47:D8,36.38.101.240,Mumbai,19.0938260737374,72.87778459717988,hr_portal,password,17.0,login->read_file->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-09,False,False,False,False,False,False,False,0,train,0.006,0.178,3.8,normal_baseline,0.005,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
2026-07-11 11:59:07.141426,user_026,user,dev_2e349b07,FirmwareRTOS-3.2|5B:87:13:37:DE:B0,221.27.3.76,Hyderabad,17.391654386591707,78.46003703983045,hr_portal,password,9.7,login->read_file->list_dir->modify_permissions->write_file->logout,True,normal_baseline,Benign,normal_baseline,2026-07-11,False,False,False,False,False,False,False,0,train,0.046,0.115,3.8,normal_baseline,0.013,"No deterministic rule fired | Model attribution: session duration far from typical, new/unrecognized device"
